会员编号,money,recent,frequency,sex,age
1041812814,1414.0,111,26,2,34
1041813022,1526.5,94,31,1,33
1041813070,1856.5,57,46,2,1
1041814980,1957.0,76,26,1,34
1041931783,754.5,22,20,1,28
1041932161,1917.0,81,48,1,37
1041934690,6091.0,135,73,2,43
1041941782,1338.0,191,27,2,34
1041943518,4.0,16,4,2,53
1041944239,2900.0,162,27,2,49
1041944720,1486.0,188,24,1,28
1041948036,458.0,98,20,2,26
1041949369,2577.5,34,51,2,26
1041969173,1782.0,147,24,2,32
1041971423,786.5,152,34,2,35
1041971987,1572.5,98,41,2,30
1041976827,1781.0,158,24,1,32
1041976894,811.0,152,20,1,23
1041979239,634.0,174,22,1,28
1041979503,1797.0,134,41,1,34
1041983045,3159.0,94,31,2,54
1041983069,1428.0,58,41,2,27
1041988257,972.0,109,30,2,34
1041998636,11317.0,149,84,2,33
1041999257,2350.0,181,27,2,18
1042002111,318.0,155,18,2,32
1042002125,1094.0,43,41,1,24
1042002529,1406.5,14,49,2,39
1042004302,663.0,59,26,2,44
1042005661,341.0,186,18,2,57
1042005831,544.5,143,17,2,24
1042018725,925.0,4,44,1,30
1042145375,1920.0,17,61,1,20
1042145447,477.5,22,23,1,33
1042149152,514.5,104,19,2,29
1042149455,3389.0,169,28,1,26
1042153525,2471.0,8,68,1,34
1042164209,755.5,184,19,1,26
1042165407,1493.0,103,26,2,40
1042171723,919.5,18,26,2,37
1042175947,1528.0,83,24,1,44
1042176090,1505.0,97,28,2,30
1042177155,1487.0,192,23,1,27
1042182861,470.0,85,17,1,22
1042183031,624.0,8,17,1,1
1042187412,2833.0,191,34,2,35
1042193037,1276.0,89,25,1,33
1042193560,562.0,129,18,2,23
1042194936,1147.0,146,23,2,35
1042195074,3356.5,21,69,2,31
1042197111,1082.0,105,24,2,38
1042197599,2064.0,47,50,2,31
1042198749,2382.0,177,28,2,1
1042198979,3305.0,78,38,1,50
1042201091,882.0,152,24,1,18
1042202664,994.0,85,37,1,31
1042203687,649.0,126,21,2,31
1042204650,1638.0,153,25,2,34
1042204796,3645.0,163,31,2,32
1042204814,338.0,188,16,2,20
1042207328,971.0,7,23,1,21
1042207623,3113.0,121,58,2,25
1042208127,4332.0,150,57,2,1
1042209302,851.5,40,25,2,1
1042211540,1667.0,103,27,2,34
1042240244,2429.0,106,64,2,1
1042254056,1961.5,171,26,2,29
1042257510,937.0,186,22,1,29
1042265381,4158.0,174,25,2,27
1042266137,2585.0,143,27,2,42
1042268365,1080.5,118,22,1,37
1042268895,636.0,39,20,2,32
1042271061,2174.5,50,62,1,31
1042272959,2213.0,17,48,1,26
1042276073,3021.0,185,22,2,37
1042276973,494.0,156,18,1,19
1042299287,2932.0,153,29,2,30
1042303533,3085.5,6,92,1,36
1042304865,589.0,26,17,2,31
1042306736,871.0,167,21,1,33
1042308773,2766.5,36,50,2,39
1042309106,497.5,75,20,1,40
1042309962,1404.0,144,37,1,28
1042314773,3907.5,163,56,1,27
1042322058,1744.5,6,47,1,37
1042326266,2097.0,173,32,1,21
1042331632,4014.5,16,105,2,22
1042332240,793.5,181,21,1,28
1042333148,2758.0,4,70,1,32
1042334859,2223.0,134,26,2,28
1042335594,933.0,3,22,2,31
1042337381,1242.0,39,30,1,35
1042337812,1849.0,31,31,2,38
1042338841,900.0,3,28,2,30
1042339839,905.0,47,25,1,33
1042341266,4620.5,104,69,1,41
1042341546,1063.0,124,17,1,30
1042342467,566.0,94,19,1,23
1042342553,1080.5,72,13,2,24
1042344098,4773.08,113,68,1,1
1042346704,807.0,73,25,1,32
1042346713,1740.5,88,26,1,24
1042347873,2385.0,178,28,2,24
1042348628,1799.0,150,25,2,37
1042350695,2698.5,119,64,1,33
1042350916,4335.5,72,85,2,35
1042350947,880.5,171,20,1,26
1042351170,2141.0,84,39,1,31
1042351659,4261.0,96,71,2,25
1042352075,368.0,190,17,1,29
1042355127,3257.0,14,44,2,1
1042356462,2951.0,97,47,1,35
1042359488,8770.0,158,40,2,29
1042378354,1786.5,174,22,1,16
1042383536,3909.0,127,42,2,1
1042385297,577.0,53,19,1,29
1042397359,443.5,8,17,2,23
1042398034,1471.0,96,24,2,45
1042398568,1723.0,18,25,2,1
1042421813,517.0,138,18,1,28
1042429932,2793.0,167,26,2,1
1042446735,1573.0,148,22,2,31
1042452704,1938.5,151,45,2,25
1042452765,1372.0,116,18,2,32
1042453237,3962.0,61,53,1,47
1042453338,574.0,72,19,1,27
1042455203,1355.0,124,23,1,26
1042455338,1132.0,160,22,2,32
1042456541,576.5,101,21,2,25
1042456947,3703.0,169,34,1,27
1042457593,5893.0,44,80,2,33
1042460896,647.0,54,24,2,27
1042461274,1524.5,133,39,1,22
1042461785,10358.0,164,55,2,1
1042462269,4206.0,13,45,1,1
1042462292,906.5,19,18,2,27
1042463847,2799.0,187,29,2,1
1042464350,1347.0,143,20,2,48
1042464515,1413.0,138,25,1,58
1042466377,1093.5,1,24,2,33
1042467533,1094.0,38,27,2,44
1042468058,1239.0,39,26,2,35
1042469272,1088.0,99,20,2,52
1042469480,3672.0,152,26,2,34
1042472254,1171.5,125,24,2,37
1042473274,1492.0,159,21,1,26
1042476235,944.0,97,22,2,30
1042484196,4517.5,13,112,1,30
1042484484,11493.5,11,158,2,2
1042496360,7431.5,24,122,2,1
1042498394,1264.0,82,31,1,31
1042505146,417.0,96,15,1,25
1042506303,1374.0,51,26,1,20
1042512140,511.0,146,17,1,22
1042512276,1052.0,154,20,1,50
1042516347,764.5,132,22,1,35
1042518318,813.0,146,22,1,36
1042519539,1478.0,170,25,2,53
1042519922,808.0,116,24,2,37
1042522531,1432.0,6,31,2,33
1042523799,3123.5,71,80,2,1
1042525436,406.0,102,18,2,27
1042551587,983.0,168,18,2,30
1042554960,622.0,125,21,2,29
1042555543,1720.5,4,23,1,20
1042557134,1771.0,162,49,1,34
1042562377,630.0,47,18,1,22
1042568769,1981.5,188,20,2,25
1042570629,4541.0,3,34,2,29
1042572669,1377.0,182,21,2,24
1042577009,1140.5,48,24,2,27
1042580319,1043.0,18,27,2,30
1042586356,2860.0,181,31,1,41
1042589149,2691.0,170,47,1,24
1042590302,2231.0,35,26,1,2
1042591392,973.5,187,25,2,27
1042592167,1086.0,8,21,2,26
1042595636,1061.5,92,38,1,26
1042596207,691.5,148,17,2,26
1042599853,1969.0,164,25,2,44
1042600833,2134.0,119,27,1,26
1042601133,3580.0,184,29,1,23
1042603453,2850.0,126,25,2,1
1042607518,988.0,170,24,2,30
1042610564,1269.0,75,23,1,2
1042612091,2069.0,93,47,2,29
1042614254,4088.0,76,52,2,47
1042616773,3092.0,180,47,2,26
1042617511,738.5,104,22,2,45
1042618104,1573.5,72,21,2,1
1042619346,8168.0,17,113,2,16
1042620697,8377.5,155,88,2,28
1042621241,1196.1000000000001,165,30,2,1
1042622588,1462.0,192,26,2,24
1042622824,1615.0,175,25,1,30
1042623876,1112.5,161,19,2,23
1042669227,1227.5,147,25,1,46
1042700759,629.5,192,18,2,38
1042702353,777.0,126,20,1,29
1042710565,2116.0,192,24,1,15
1042722970,765.0,19,22,1,45
1042724744,1738.5,192,23,1,38
1042724927,634.0,192,19,2,27
1042724970,1586.5,187,26,2,40
1042726104,631.0,192,16,1,41
1042727508,1228.0,192,27,1,37
1042727588,1145.0,192,21,1,41
1042728190,1608.0,192,23,1,26
1042728499,510.0,192,20,2,26
1042730659,810.5,192,20,1,57
1042731225,580.5,192,25,1,38
1042731669,912.5,192,22,1,21
1042732241,5450.0,61,73,1,1
1042732453,1164.0,192,18,1,53
1042732537,1904.5,165,25,1,14
1042734135,875.0,192,20,1,37
1042734691,505.0,192,15,2,32
1042734743,1784.0,68,37,2,20
1042734780,621.5,192,17,2,35
1042735551,1018.0,192,24,1,25
1042737312,1289.0,192,27,1,33
1042737511,1723.5,192,24,2,30
1042737746,431.0,192,21,2,34
1042739480,451.0,192,16,2,21
1042739551,1031.0,192,24,2,25
1042739860,1146.5,192,20,1,46
1042740157,731.5,192,22,1,25
1042741158,32652.5,178,126,2,29
1042741522,3290.0,93,76,1,30
1042741958,3284.0,192,28,1,14
1042742038,2223.0,192,29,1,49
1042742938,704.0,192,23,1,40
1042744064,2066.5,53,47,2,37
1042744525,768.0,192,22,1,28
1042745657,971.0,192,23,1,52
1042746127,944.5,192,25,2,34
1042747085,1427.0,192,19,1,22
1042747158,1142.0,192,23,1,52
1042750025,662.0,192,16,1,25
1042751269,556.0,192,17,2,49
1042751547,6441.0,18,83,2,3
1042752497,1151.5,192,22,2,47
1042754426,522.0,142,16,1,23
1042754535,2436.0,40,34,2,37
1042755050,984.0,138,21,1,28
1042755057,719.5,192,19,1,37
1042755068,1157.5,172,26,1,27
1042755564,959.0,192,24,2,34
1042756873,614.5,192,18,1,31
1042757302,3722.0,148,49,2,2
1042758330,8966.5,18,90,2,1
1042758389,1246.0,192,27,1,32
1042760252,6291.5,32,139,1,25
1042760763,2940.0,192,30,1,25
1042762265,1051.0,192,23,2,39
1042762765,20090.0,162,62,2,1
1042763082,1322.0,7,25,1,30
1042763118,835.0,192,24,1,27
1042763224,1690.0,192,28,2,24
1042766767,1196.0,192,21,2,36
1042774020,1503.5,38,44,2,39
1042785770,1363.0,192,22,1,36
1042786257,2545.0,16,55,2,27
1042788466,1386.0,192,24,1,37
1042791318,1176.0,192,21,2,37
1042791901,1102.0,192,20,2,25
1042794480,1138.0,192,20,1,21
1042794787,1008.5,192,24,1,31
1042796844,898.0,192,21,1,20
1042799682,979.5,192,20,1,39
1042799920,3322.0,35,42,1,26
1042800144,5412.0,192,48,2,1
1042801444,1941.0,149,26,1,35
1042801915,929.0,192,22,2,31
1042802243,2001.0,192,29,2,44
1042802690,1560.0,192,22,2,33
1042803891,781.0,192,23,2,43
1042804457,1280.0,192,23,2,29
1042804654,732.0,192,15,2,26
1042804693,828.0,192,20,1,43
1042805003,1222.0,143,21,2,32
1042805121,2513.0,41,48,2,37
1042805338,3633.0,125,37,1,33
1042806164,641.0,192,27,2,24
1042806935,2110.0,192,26,2,31
1042807682,1023.0,192,23,1,26
1042808595,1259.5,192,27,2,33
1042809020,1038.5,192,22,2,37
1042809069,1621.0,192,24,2,40
1042809927,600.5,192,23,1,28
1042811340,784.0,192,22,1,38
1042811790,900.0,192,24,1,35
1042814338,959.0,192,21,2,36
1042818425,3142.5,74,48,1,29
1042818553,1914.0,192,24,2,46
1042819375,1852.0,192,26,2,26
1042821014,1060.0,192,19,1,22
1042822152,3162.0,90,48,2,1
1042822600,2037.5,192,26,2,28
1042823754,803.0,192,21,2,26
1042823790,1607.0,70,24,2,39
1042824460,891.56,192,24,1,35
1042825009,1269.0,192,25,2,20
1042825649,1109.0,192,20,1,29
1042825925,694.5,192,18,2,37
1042828276,3169.0,192,27,1,37
1042828298,13263.0,180,90,2,37
1042828513,1051.0,192,23,2,36
1042828879,2503.0,192,29,2,21
1042829617,818.0,192,22,2,27
1042829693,920.0,192,21,2,14
1042829709,16084.22,45,159,1,1
1042829940,1214.0,192,23,1,31
1042829978,1408.0,192,32,1,26
1042830715,1637.0,192,24,1,37
1042832418,1423.0,192,24,2,34
1042832523,1286.0,192,25,2,30
1042833649,620.0,97,20,1,25
1042834754,1647.0,192,26,2,45
1042837180,900.0,24,39,1,29
1042837362,1763.5,103,38,2,27
1042837448,3878.0,149,56,2,26
1042838994,1050.0,192,22,1,37
1042839400,1066.5,192,21,2,37
1042843834,15021.0,191,63,2,1
1042846383,1080.0,191,18,1,29
1042851417,1600.0,163,42,1,23
1042853904,1719.5,191,31,2,29
1042854640,598.0,191,17,1,45
1042858270,1912.0,191,24,1,30
1042858628,2476.0,191,24,1,37
1042858783,2183.5,63,36,1,41
1042858831,433.0,191,15,2,40
1042859018,1902.0,166,23,1,33
1042859749,1041.0,191,21,1,20
1042859956,5504.0,7,64,1,1
1042860089,1097.5,191,19,1,30
1042860297,3964.0,55,72,1,1
1042861540,758.5,191,19,1,28
1042864078,1776.0,141,34,2,25
1042866962,436.5,191,20,1,32
1042868509,592.0,117,15,2,1
1042873642,946.0,191,21,1,28
1042876143,2121.0,73,51,1,39
1042877162,1501.5,191,28,1,25
1042881591,2746.0,191,30,2,34
1042882061,576.5,191,19,2,39
1042883368,1473.0,72,43,1,42
1042884913,755.5,191,19,2,32
1042887819,1193.5,191,20,1,40
1042888232,1591.0,191,31,1,30
1042890327,1164.0,191,21,2,35
1042890377,438.0,191,24,2,29
1042891118,1605.0,191,25,1,30
1042893086,5795.0,86,91,2,26
1042894170,1486.0,191,25,1,31
1042900186,369.0,191,15,1,37
1042900204,489.5,191,19,2,30
1042900244,3884.5,191,31,1,33
1042900399,1377.0,176,38,2,25
1042900473,1390.0,181,24,1,22
1042900523,1017.5,191,24,1,31
1042901141,1005.5,137,18,2,40
1042902093,1518.5,191,26,1,20
1042902097,3081.0,191,29,1,37
1042902977,1895.5,191,29,2,32
1042904218,1097.5,191,20,2,29
1042906648,2110.0,191,33,2,35
1042907358,1042.0,191,25,2,33
1042907593,2321.5,191,28,1,2
1042908473,615.5,191,22,1,23
1043210753,7228.0,94,65,2,32
1043214427,3182.0,148,37,1,1
1043215417,3448.0,190,30,1,37
1043218348,841.0,147,23,1,26
1043218477,920.5,182,21,2,26
1043281458,1682.0,190,22,1,29
1043293692,853.0,190,13,1,31
1043332152,610.0,190,17,2,48
1043343336,4777.0,7,47,2,49
1043541399,2023.0,190,29,2,24
1043983178,3452.0,190,28,2,32
1043991832,7333.5,41,95,2,1
1043996584,887.0,190,26,2,29
1044000845,713.5,190,22,2,30
1044003726,1244.0,190,26,1,32
1044005100,485.0,190,16,2,28
1044007294,1892.0,190,28,1,59
1044008070,1360.0,3,40,1,32
1044008358,993.5,190,22,1,28
1044008653,1566.0,119,23,1,32
1044008882,1005.4300000000001,98,26,1,30
1044008924,926.0,171,23,1,29
1044010102,538.0,190,21,2,27
1044013155,562.0,190,22,1,30
1044014245,724.0,190,20,2,39
1044014544,8414.0,150,80,2,1
1044014764,2942.0,190,29,1,50
1044015488,2428.0,72,70,1,37
1044015983,2255.0,190,25,2,24
1044017378,1125.0,190,24,1,27
1044018827,1159.0,190,22,2,37
1044019872,854.0,190,21,1,31
1044020330,8242.0,179,87,2,1
1044020986,960.0,190,29,1,34
1044023532,3447.0,190,36,2,33
1044023954,6029.5,100,89,2,1
1044024507,1247.0,171,28,1,32
1044024853,831.5,190,25,2,33
1044025450,4717.0,165,51,2,1
1044026484,3370.0,93,36,1,28
1044026733,2335.0,190,35,1,33
1044027316,909.5,190,20,2,34
1044027643,10134.34,17,145,2,31
1044027926,1596.0,44,41,2,34
1044028606,8719.0,142,57,1,33
1044086494,1672.5,189,24,2,40
1044096828,870.5,153,23,1,30
1044096913,3255.5,97,69,1,37
1044101737,6157.5,97,84,2,37
1044105121,1892.5,122,54,1,33
1044105328,1238.5,189,22,2,29
1044105365,898.0,189,28,1,32
1044106081,774.0,189,22,1,30
1044112168,2023.0,189,23,1,43
1044115729,1702.0,189,24,1,40
1044117970,8414.0,119,48,2,47
1044124583,4790.5,56,68,2,1
1044130142,1308.0,189,21,1,20
1044139988,589.0,189,16,2,24
1044142378,880.0,189,16,1,20
1044144423,2246.0,20,47,2,25
1044146690,1850.0,189,25,2,56
1044146700,1869.5,189,29,1,38
1044150483,1827.0,189,27,2,31
1044151685,1054.0,110,28,1,31
1044152723,953.5,189,23,2,25
1044153129,879.0,189,21,2,30
1044153921,653.0,7,21,1,36
1044157449,825.0,189,17,2,34
1044159595,1557.5,189,27,2,29
1044159837,1034.0,189,22,1,38
1044160328,1940.0,189,28,2,34
1044160873,955.5,63,38,1,31
1044161114,403.0,147,18,1,33
1044161157,557.0,189,16,1,37
1044161268,712.0,189,25,1,29
1044162103,13719.0,26,59,2,1
1044162402,855.0,187,24,1,31
1044163506,510.5,189,20,1,22
1044166373,1554.5,189,28,1,29
1044166518,890.0,189,23,1,41
1044167080,1247.0,189,23,1,42
1044167229,2492.0,189,23,2,36
1044170633,2103.0,169,38,2,28
1044172107,1046.0,189,22,2,35
1044174324,4926.16,14,97,1,1
1044180054,954.0,189,23,1,33
1044181044,20432.0,189,62,2,1
1044181179,1938.0,189,29,2,34
1044181326,955.0,189,20,2,32
1044182699,1598.0,1,28,1,28
1044184198,964.5,189,25,2,44
1044184251,12857.0,128,91,1,1
1044186354,1518.0,189,24,1,34
1044186904,1487.0,72,27,1,38
1044188273,1799.0,98,26,2,37
1044188353,1400.0,94,42,1,31
1044195527,1760.5,189,24,2,34
1044198133,467.0,189,22,1,31
1044200813,8113.0,177,61,2,1
1044203252,656.5,148,22,2,25
1044214519,859.0,61,25,1,36
1044229619,2190.0,10,39,1,35
1044231287,1974.5,138,40,2,26
1044234017,772.5,188,19,2,39
1044234248,835.5,188,24,2,30
1044236407,1472.5,179,20,2,37
1044236685,538.0,188,23,2,28
1044237270,2462.5,188,33,1,1
1044238440,3563.0,2,59,2,36
1044238534,1982.5,188,30,2,26
1044241964,979.0,188,17,1,27
1044242053,1338.0,188,22,1,37
1044249967,700.5,188,17,1,28
1044257309,2472.5,188,23,2,31
1044257921,753.0,188,22,2,37
1044259067,1265.5,181,23,2,23
1044259276,1708.5,176,34,1,24
1044263147,784.0,188,21,1,28
1044263316,525.0,138,19,2,23
1044263540,670.0,188,19,1,28
1044264541,3074.0,72,64,1,37
1044265765,920.0,152,22,2,23
1044266582,847.0,188,24,1,32
1044267189,1333.0,137,37,1,26
1044268193,856.5,188,21,2,33
1044271066,510.5,188,16,2,28
1044272993,2600.0,188,32,1,29
1044276197,2082.0,188,25,2,39
1044278341,1503.0,188,26,1,31
1044279363,2327.5,46,47,1,30
1044282493,2377.0,104,28,1,20
1044283907,1148.0,188,23,1,23
1044285279,1530.0,188,23,1,25
1044285353,807.0,188,22,2,33
1044286696,508.0,188,18,1,29
1044286857,1566.0,188,22,2,34
1044286917,2185.0,129,47,2,28
1044288097,1052.0,188,20,1,31
1044288921,1556.5,188,27,2,38
1044290368,1044.0,188,26,1,35
1044291338,3153.5,20,81,1,34
1044291340,1098.5,188,21,1,27
1044292821,1675.0,188,30,2,14
1044292925,813.0,188,21,1,28
1044299513,412.0,188,18,2,30
1044304106,1022.0,188,24,2,41
1044304682,803.5,184,16,2,30
1044304791,13766.5,122,139,2,30
1044305263,5335.5,169,64,1,39
1044305292,10372.400000000001,82,154,2,32
1044311961,7890.0,175,49,2,1
1044312599,906.0,188,22,1,37
1044329879,914.0,187,19,2,29
1044332004,786.0,139,15,1,30
1044333623,783.5,187,16,1,54
1044337936,884.0,187,19,1,34
1044338308,2907.5,26,51,2,26
1044338865,1773.0,187,26,1,29
1044339114,678.5,187,24,2,26
1044340247,1179.0,187,21,2,32
1044341707,892.0,34,17,2,39
1044342451,648.0,187,15,2,35
1044345456,16621.5,107,107,1,1
1044349541,594.0,187,26,1,51
1044352558,906.0,187,22,1,42
1044352713,408.0,187,14,1,36
1044354184,755.0,187,22,2,29
1044354604,2533.0,14,50,2,34
1044355300,651.0,187,18,2,27
1044355662,13928.0,55,178,2,64
1044359763,766.5,187,25,1,37
1044376451,72.0,167,4,2,40
1044377031,2694.5,166,49,2,23
1044385798,1193.5,187,24,2,35
1044386569,3068.5,7,30,1,39
1044389523,3012.5,94,32,2,42
1044391362,801.0,187,24,2,25
1044393079,770.0,145,17,2,30
1044393179,676.5,187,18,1,25
1044395195,552.0,187,18,1,30
1044398247,633.5,187,17,1,31
1044400673,585.0,187,18,1,34
1044400978,502.0,187,20,2,45
1044403734,3769.0,187,28,2,41
1044404722,1169.5,187,22,1,33
1044404805,1235.0,187,21,1,37
1044405153,582.5,28,24,2,36
1044405325,1721.5,18,34,2,26
1044408356,917.0,58,22,1,28
1044412280,5727.0,138,60,1,1
1044412390,677.0,187,23,1,31
1044412820,10805.0,132,61,1,1
1044413001,1983.0,187,22,1,29
1044413097,1011.5,166,45,1,25
1044413733,7873.5,71,92,2,1
1044415561,9220.0,133,74,2,1
1044416165,715.0,187,13,1,27
1044416636,8427.0,135,61,2,35
1044416772,1049.0,184,21,1,32
1044418775,1327.5,187,24,2,33
1044430893,748.0,186,19,1,37
1044433137,761.0,186,22,1,27
1044437225,933.0,186,22,1,31
1044437452,1220.0,137,41,2,46
1044437492,840.0,14,29,1,41
1044438276,1349.5,90,26,1,28
1044438690,1389.5,186,22,1,37
1044443285,1570.0,186,23,1,37
1044446585,2259.0,159,28,2,32
1044466916,1015.5,153,22,1,36
1044471111,934.5,186,25,1,34
1044555519,790.0,186,19,1,21
1044556036,622.0,186,18,2,24
1044557244,697.0,186,21,2,31
1044564134,867.5,186,26,1,24
1044567269,1080.0,186,22,2,31
1044569371,1300.5,186,28,2,29
1044571542,814.5,186,21,1,31
1044576014,1062.0,182,19,2,27
1044577907,912.0,186,22,2,37
1044579277,1023.0,186,22,2,47
1044580330,1366.0,186,22,1,37
1044583917,1243.0,186,19,2,26
1044586147,1602.0,186,25,1,33
1044587098,1797.0,98,32,1,31
1044587636,12623.0,42,197,2,32
1044588764,2125.0,186,27,2,49
1044591620,5811.0,17,87,2,1
1044593578,2301.0,164,41,2,37
1044596204,6026.0,139,75,2,1
1044596366,1190.0,186,23,2,27
1044697907,754.0,185,20,2,28
1044699004,492.0,36,19,1,28
1044699071,2028.0,185,26,2,31
1044704363,1288.0,185,22,2,39
1044711254,1993.5,73,28,1,39
1044711691,1884.0,177,32,2,30
1044713186,836.5,179,21,1,22
1044718480,3732.5,65,74,2,30
1044721784,4472.5,107,82,2,46
1044725717,845.0,185,22,2,23
1044725927,3941.0,84,59,1,34
1044730141,3810.6,116,50,1,1
1044758125,3393.0,12,93,1,23
1044761773,573.0,185,18,1,26
1044762826,6605.0,131,95,2,28
1044766187,594.0,15,17,1,30
1044769615,872.0,185,24,1,24
1044770401,1163.0,185,26,1,25
1044774033,1291.0,175,20,2,43
1044775385,9848.0,52,123,2,1
1044775514,6063.0,47,55,2,1
1044775542,710.0,185,20,1,35
1044776254,1710.0,185,22,1,22
1044776639,1391.0,185,24,2,39
1044777632,1064.5,185,24,1,27
1044779902,1728.64,185,23,1,30
1044780236,1231.5,185,22,1,25
1044780514,732.0,185,20,1,29
1044780541,2312.0,120,23,2,1
1044783690,370.0,185,16,1,29
1044785905,549.0,185,18,1,24
1044785913,19538.0,29,169,2,1
1044786117,876.0,168,21,1,28
1044787286,13077.0,35,105,2,1
1044790139,8070.0,131,58,2,1
1044793431,1285.0,185,28,2,32
1044793562,564.5,185,22,1,37
1044793728,4345.0,185,34,2,35
1044793854,1663.5,185,22,1,29
1044795173,734.0,185,19,1,30
1044798198,5283.5,21,112,2,24
1044801493,1313.0,185,19,2,31
1044830485,822.0,184,22,2,36
1044831731,855.5,184,19,2,24
1044834223,1958.0,148,43,1,37
1044834455,3159.5,39,81,2,26
1044834655,1618.0,184,28,1,48
1044836093,601.5,184,20,1,35
1044836935,6317.0,135,70,2,1
1044838819,2294.5,6,51,1,34
1044840198,3252.0,32,67,2,29
1044840409,1732.0,116,24,2,30
1044840633,9986.559999999998,66,201,2,1
1044861661,1337.0,184,24,1,52
1044862778,725.5,184,24,1,29
1044862956,548.0,184,19,2,39
1044867473,720.0,184,23,2,31
1044875647,1097.0,172,25,1,28
1044883577,5831.0,3,87,1,32
1044883967,427.0,184,17,1,24
1044883977,602.0,183,20,1,36
1044884464,7193.0,89,62,2,1
1044885289,791.0,184,23,2,29
1044885373,940.0,184,23,1,21
1044885681,1136.0,184,23,1,26
1044886192,747.0,184,19,2,27
1044886269,1012.0,184,23,2,28
1044886283,4372.5,184,47,2,1
1044888002,739.0,184,18,2,42
1044889384,702.0,184,13,1,33
1044889502,1251.0,184,23,2,23
1044890001,951.5,184,19,2,34
1044891850,5086.0,184,30,2,39
1044917641,394.5,183,16,1,22
1044930314,1074.5,167,22,1,40
1044936241,5302.5,84,55,2,34
1044936621,3291.0,23,82,1,34
1044937943,3772.0,132,78,2,41
1044940328,1994.0,98,30,2,33
1044942074,737.5,183,22,1,37
1044943834,232.5,150,14,1,38
1044944401,10190.0,129,76,2,32
1044945287,1673.0,78,64,1,30
1044953279,297.5,140,19,2,1
1044953323,555.0,101,18,2,1
1044953333,594.0,178,19,2,1
1044953350,950.5,137,21,2,1
1044953392,1007.0,155,20,2,1
1044956050,6308.5,162,61,2,1
1044960959,1150.5,183,27,2,39
1044960963,1371.5,183,26,1,24
1044962022,1606.5,177,28,1,39
1044963274,1821.5,183,28,2,41
1044964316,583.0,183,21,1,30
1044964895,742.0,183,19,1,44
1044965135,1331.0,165,22,1,28
1044973554,2172.0,160,28,1,28
1044973731,5076.0,74,86,2,1
1044977293,1261.0,65,35,2,21
1044979108,446.0,155,16,1,35
1044979877,915.0,180,24,1,48
1044979898,1438.0,183,28,2,36
1044980498,969.0,183,20,2,48
1044980946,2044.0,183,35,2,34
1044981337,6246.0,183,44,2,1
1044981475,518.5,183,18,1,30
1044982214,1208.0,98,43,2,25
1044983512,592.0,183,14,2,23
1044983586,1243.0,183,23,1,26
1044985040,2126.5,126,44,2,23
1044987178,936.0,183,19,2,38
1044989351,6503.0,155,92,2,1
1044990813,448.5,183,20,1,25
1044990953,1341.5,183,22,2,28
1044991734,2006.5,85,22,1,27
1044991794,1050.5,133,22,1,30
1044992009,1183.5,183,23,2,22
1044992043,51573.0,136,199,2,2
1044993724,907.5,183,19,1,30
1044998381,6232.0,183,48,2,1
1045023534,1524.0,61,34,2,41
1045024150,1280.5,90,27,1,46
1045026327,2580.5,148,62,2,36
1045027285,598.5,182,19,2,21
1045028887,505.0,182,18,2,24
1045031874,11948.5,9,139,1,28
1045032558,797.5,182,22,1,31
1045037427,3912.5,159,27,2,34
1045037628,1107.0,182,21,1,31
1045037749,2477.0,14,30,1,29
1045042577,647.5,90,27,1,33
1045071845,703.0,174,18,2,26
1045079380,429.0,182,21,1,30
1045080903,10017.0,116,90,1,1
1045083892,2651.0,182,30,2,1
1045084867,3203.5,53,48,2,24
1045086286,547.0,182,16,2,39
1045086289,662.0,182,22,1,24
1045086344,535.0,182,20,2,29
1045087688,1763.0,182,26,2,1
1045090316,41718.5,115,104,2,44
1045095069,1795.0,171,41,2,28
1045098220,2339.0,182,30,2,33
1045099444,7240.0,11,93,2,31
1045101026,4362.5,161,76,1,38
1045102316,1072.0,182,22,2,29
1045102343,2684.0,151,45,1,40
1045103071,883.0,182,26,1,25
1045103222,808.5,182,25,1,33
1045103345,953.0,182,24,2,23
1045105065,1998.0,126,61,2,30
1045107508,690.0,182,19,2,34
1045108368,620.0,182,19,1,29
1045109398,462.0,26,19,1,28
1045110497,857.0,182,25,1,42
1045112595,3108.0,56,68,1,24
1045114066,416.0,182,16,1,30
1045114471,1364.5,140,20,2,37
1045116816,3563.5,30,59,2,33
1045116957,2229.5,110,25,2,40
1045117411,1981.0,182,24,1,39
1045118196,5443.5,182,41,1,1
1045118680,1497.0,182,22,2,45
1045119570,959.5,182,26,2,18
1045119758,6479.5,130,93,2,1
1045119852,440.0,182,18,2,24
1045122055,901.5,182,22,2,45
1045122274,1062.0,182,26,1,27
1045122899,1249.0,182,23,1,56
1045123092,7421.0,15,105,1,1
1045123266,1131.0,182,28,1,29
1045124688,1230.5,2,38,2,24
1045125138,5420.0,182,48,1,1
1045125455,6819.5,47,79,2,1
1045125894,1767.0,182,23,2,45
1045126235,1067.0,182,23,1,26
1045128628,1056.0,14,38,1,29
1045128817,2592.0,182,29,2,23
1045129206,15879.0,99,74,2,1
1045129269,498.0,182,15,2,25
1045131030,19475.0,48,127,1,27
1045131318,20201.0,25,162,2,1
1045131941,10321.0,182,42,2,1
1045146933,957.5,35,28,2,31
1045150927,1411.5,181,25,2,28
1045155468,1133.0,2,21,2,34
1045155617,873.5,27,20,2,50
1045156149,1287.0,32,37,1,41
